2015-05-15T10:29:07.588+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T10:30:07.590+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T10:31:07.590+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T10:32:07.591+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T10:33:07.591+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T10:34:07.592+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T10:35:07.591+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T10:36:07.594+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T10:37:07.594+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T10:38:07.594+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T10:39:07.596+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T10:40:07.598+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T10:41:07.599+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T10:42:07.599+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T10:43:07.599+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T10:44:07.601+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T10:45:07.602+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T10:46:07.601+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T10:47:07.603+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T10:48:07.604+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T10:49:07.604+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T10:50:07.605+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T10:51:07.604+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T10:52:07.606+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T10:53:07.607+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T10:54:07.608+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T10:55:07.609+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T10:56:07.609+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T10:57:07.609+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T10:58:07.610+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T10:59:07.610+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:00:07.612+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:01:07.612+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:02:07.612+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:03:07.613+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:04:07.614+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:05:07.614+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:06:07.614+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:07:07.616+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:08:07.616+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:09:07.617+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:10:07.617+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:11:07.618+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:12:07.617+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:13:07.620+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:14:07.620+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:15:07.621+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:16:07.622+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:17:07.622+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:18:07.622+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:19:07.624+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:20:07.624+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:21:07.625+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:22:07.626+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:23:07.627+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:24:07.626+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:25:07.628+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:26:07.628+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:27:07.628+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:28:07.628+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:29:07.630+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:30:07.630+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:31:07.630+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:32:07.630+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:33:07.632+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:34:07.632+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:35:07.633+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:36:07.634+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:37:07.634+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:38:07.634+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:39:07.635+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:40:07.636+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:41:07.637+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:42:07.636+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:43:07.637+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:44:07.637+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:45:07.637+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:46:07.638+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:47:07.638+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:48:07.640+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:49:07.639+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:50:07.640+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:51:07.640+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:52:07.640+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:53:07.640+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:54:07.641+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:55:07.642+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:56:07.643+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:57:07.646+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:58:07.644+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T11:59:07.644+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:00:07.645+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:01:07.646+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:02:07.645+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:03:07.646+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:04:07.647+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:05:07.647+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:06:07.647+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:07:07.648+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:08:07.648+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:09:07.649+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:10:07.648+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:11:07.651+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:12:07.651+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:13:07.652+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:14:07.651+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:15:07.652+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:16:07.654+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:17:07.653+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:18:07.654+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:19:07.656+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:20:07.657+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:21:07.656+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:22:07.657+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:23:07.660+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:24:07.659+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:25:07.662+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:26:07.662+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:27:07.663+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:28:07.662+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:29:07.664+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:30:07.664+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:31:07.666+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:32:07.667+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:33:07.667+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:34:07.668+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:35:07.668+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:36:07.668+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:37:07.669+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:38:07.668+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:39:07.670+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:40:07.670+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:41:07.671+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:42:07.671+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:43:07.671+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:44:07.671+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:45:07.673+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:46:07.674+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:47:07.674+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:48:07.675+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:49:07.675+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:50:07.674+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:51:07.677+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:52:07.677+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:53:07.678+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:54:07.678+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:55:07.679+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:56:07.679+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:57:07.682+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:58:07.683+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T12:59:07.683+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:00:07.684+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:01:07.684+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:02:07.685+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:03:07.686+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:04:07.687+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:05:07.689+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:06:07.688+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:07:07.689+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:08:07.689+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:09:07.690+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:10:07.690+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:11:07.691+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:12:07.691+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:13:07.691+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:14:07.692+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:15:07.692+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:16:07.693+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:17:07.692+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:18:07.694+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:19:07.696+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:20:07.695+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:21:07.697+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:22:07.699+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:23:07.700+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:24:07.700+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:25:07.701+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:26:07.701+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:27:07.701+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:28:07.702+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:29:07.701+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:30:07.704+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:31:07.703+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:32:07.705+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:33:07.704+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:34:07.706+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:35:07.707+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:36:07.706+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:37:07.708+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:38:07.708+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:39:07.709+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:40:07.709+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:41:07.710+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:42:07.710+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:43:07.710+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:44:07.710+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:45:07.712+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:46:07.714+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:47:07.714+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:48:07.715+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:49:07.715+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:50:07.715+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:51:07.715+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:52:07.716+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:53:07.717+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:54:07.717+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:55:07.718+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:56:07.718+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:57:07.719+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:58:07.721+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T13:59:07.719+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:00:07.721+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:01:07.723+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:02:07.724+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:03:07.724+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:04:07.724+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:05:07.725+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:06:07.724+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:07:07.725+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:08:07.725+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:09:07.728+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:10:07.728+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:11:07.728+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:12:07.729+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:13:07.730+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:14:07.731+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:15:07.731+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:16:07.732+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:17:07.732+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:18:07.732+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:19:07.733+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:20:07.733+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:21:07.734+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:22:07.736+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:23:07.736+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:24:07.735+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:25:07.738+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:26:07.738+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:27:07.738+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:28:07.739+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:29:07.738+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:30:07.741+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:31:07.741+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:32:07.742+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:33:07.742+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:34:07.742+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:35:07.744+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:36:07.744+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:37:07.745+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:38:07.744+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:39:07.747+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:40:07.747+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:41:07.747+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:42:07.747+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:43:07.748+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:44:07.748+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:45:07.750+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:46:07.751+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:47:07.750+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:48:07.751+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:49:07.752+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:50:07.752+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:51:07.754+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:52:07.754+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:53:07.755+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:54:07.755+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:55:07.755+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:56:07.757+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:57:07.757+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:58:07.757+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T14:59:07.759+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:00:07.759+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:01:07.761+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:02:07.761+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:03:07.762+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:04:07.762+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:05:07.763+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:06:07.763+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:07:07.764+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:08:07.764+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:09:07.765+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:10:07.765+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:11:07.765+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:12:07.765+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:13:07.766+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:14:07.768+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:15:07.768+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:16:07.769+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:17:07.768+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:18:07.770+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:19:07.770+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:20:07.772+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:21:07.773+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:22:07.773+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:23:07.774+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:24:07.774+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:25:07.774+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:26:07.775+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:27:07.775+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:28:07.776+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:29:07.775+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:30:07.777+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:31:07.777+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:32:07.777+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:33:07.777+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:34:07.779+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:35:07.780+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:36:07.780+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:37:07.781+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:38:07.781+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:39:07.781+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:40:07.782+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:41:07.782+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:42:07.782+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:43:07.784+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:44:07.784+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:45:07.785+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:46:07.787+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:47:07.787+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:48:07.788+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:49:07.790+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:50:07.792+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:51:07.793+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:52:07.793+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:53:07.794+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:54:07.795+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:55:07.794+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:56:07.795+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:57:07.795+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:58:07.795+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T15:59:07.797+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T16:00:07.798+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T16:01:07.798+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T16:02:07.798+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T16:03:07.799+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T16:04:07.799+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T16:05:07.799+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T16:06:07.801+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T16:07:07.802+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T16:08:07.801+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T16:09:07.803+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T16:10:07.804+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T16:11:07.804+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T16:12:07.805+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T16:13:07.805+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T16:14:07.805+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T16:15:07.806+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T16:16:07.805+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T16:17:07.806+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T16:18:07.807+0200 I COMMAND  [DataFileSync] flushing diag log
